Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
GH2 Pipeline Station (700bar)	2025	730000	No	20	1.017905457	7239999.281	0	739442.2973	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1095000	No	20	1.144625058	10939129.83	0	1157533.582	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1460000	No	20	0.503625759	15205152.68	0	1386805.776	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2044000	No	20	0.309885041	18012941.07	0	1655352.806	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2774000	No	20	0.163479571	19800825.98	0	1842820.516	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	3832500	No	20	0.944835098	20875258.75	0	1984434.607	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	5288850	No	20	0.208131983	28300527.96	0	2727970.108	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	8030000	No	20	1	30870251.43	0	3003539.976	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	54750	No	20	0.505237741	1083989.826	0	125084.3175	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	182500	No	20	0.61745275	1991605.341	0	220332.2627	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	365000	No	20	1.125789009	3055449.295	0	331383.0362	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	547500	No	20	1.016901524	4822993.595	0	514230.7376	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	730000	No	20	0.993560306	6462001.832	0	669270.8673	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1095000	No	20	1.18705114	9667726.64	0	1040899.026	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1460000	No	20	0.491780111	13602947.81	0	1244680.081	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2044000	No	20	0.285566555	16050770.8	0	1478488.965	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2774000	No	20	0.129527358	17513353.71	0	1634345.617	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	3832500	No	20	0.907635311	18262146.12	0	1742581.223	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	5288850	No	20	0.194505015	24463073.01	0	2368364.252	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	8030000	No	20	1	26532937.34	0	2595035.829	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1045370.941	No	30	0.757684364	8914240.988	0	832852.2391	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1858437.228	No	30	0.833505078	13785185.83	0	1149402.934	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	3303888.406	No	30	0.933302347	22268284.83	0	1670206.601	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	10441918.91	No	30	0.969720278	65179230.98	0	4166260.64	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	33001620.27	No	30	0.993614763	198944408.7	0	11639351.45	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	104301417.1	No	30	0.997656441	624159565.6	0	35067522.87	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	329643985	No	30	0.999457355	1967339772	0	108569172.6	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1041837780	No	30	1	6213883818	0	340275556.9	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1045370.941	No	30	0.755322144	7413523.437	0	748551.6201	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1858437.228	No	30	0.831388511	11448870.78	0	1015197.754	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	3303888.406	No	30	0.930484131	18471744.56	0	1447474.951	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	10441918.91	No	30	0.969996211	53891709.66	0	3479494.789	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	33001620.27	No	30	0.99328164	164544119.5	0	9511540.945	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	104301417.1	No	30	0.997606829	516035737	0	28320099.27	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	329643985	No	30	0.999486	1626442545	0	87214993.02	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1041837780	No	30	1	5137322132	0	272727912.9	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1045370.941	No	30	0.751754743	5912805.887	0	641615.094	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1858437.228	No	30	0.82818173	9112555.729	0	856261.6069	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	3303888.406	No	30	0.926190213	14675204.28	0	1199247.675	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	10441918.91	No	30	0.970418186	42604188.33	0	2778179.31	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	33001620.27	No	30	0.992772164	130143830.3	0	7431899.993	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	104301417.1	No	30	0.99753091	407911908.4	0	21854548.86	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	329643985	No	30	0.999529836	1285545317	0	66926194.82	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1041837780	No	30	1	4060760446	0	208782368	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1045370.941	No	30	0.748597274	5474491.856	0	614525.2799	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1858437.228	No	30	0.825610954	8421731.849	0	814340.9325	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	3303888.406	No	30	0.923940326	13542629.22	0	1131424.223	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	10441918.91	No	30	0.97028502	39214504.91	0	2577202.742	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	33001620.27	No	30	0.99251181	119770944.5	0	6820661.596	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	104301417.1	No	30	0.997478462	375287553.1	0	19933995.57	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	329643985	No	30	0.999541005	1182657407	0	60871847.77	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1041837780	No	30	1	3735807738	0	189663496	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	54750	No	20	0.423959201	1094451.072	0	138972.1115	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	182500	No	20	0.655100422	1823373.363	0	221991.0618	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	365000	No	20	1	2871312.642	0	334076.8876	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	547500	No	20	1	4472666.313	0	497545.9356	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	54750	No	20	0.405489478	898160.7242	0	124201.5987	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	182500	No	20	0.629340071	1463443.261	0	195041.5588	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	365000	No	20	1	2263737.828	0	286779.8584	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	547500	No	20	1	3504965.967	0	422010.1639	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	54750	No	20	0.37584355	701870.3768	0	104992.7436	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	182500	No	20	0.585740848	1103513.16	0	159793.2634	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	365000	No	20	1	1656163.015	0	226925.0639	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	547500	No	20	1	2537265.621	0	328742.1789	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	54750	No	20	0.363958296	645783.1361	0	100168.2705	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	182500	No	20	0.568886739	1000904.765	0	150978.0879	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	365000	No	20	1	1484720.584	0	211895.7765	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	547500	No	20	1	2262785.437	0	304944.7752	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	54750	No	20	0.09597544	3899251.22	0	404956.9693	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	182500	No	20	0.337046517	4376880.951	0	452163.4968	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	365000	No	20	0.562277572	5528735.911	0	579734.4413	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	547500	No	20	1	6944452.493	0	736777.1642	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	54750	No	20	0.092823846	3119642.162	0	346425.8418	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	182500	No	20	0.30786733	3488513.413	0	384387.7561	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	365000	No	20	0.517249781	4318348.601	0	479733.2244	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	547500	No	20	1	5325996.335	0	595044.2005	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	54750	No	20	0.08754556	2340033.104	0	276681.4417	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	182500	No	20	0.25737597	2600145.875	0	304389.0526	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	365000	No	20	0.435060011	3107961.29	0	364642.3093	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	547500	No	20	1	3707540.178	0	435091.6387	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	54750	No	20	0.085565397	2109712.063	0	257828.5197	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	182500	No	20	0.241130576	2338640.754	0	282773.0896	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	365000	No	20	0.407450067	2764082.808	0	334317.9095	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	547500	No	20	1	3260614.421	0	393660.9186	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1045370.941	No	30	0.422549543	3828262.61	0	357672.3011	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1858437.228	No	30	0.627053527	4881882.629	0	407049.2982	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	3303888.406	No	30	0.800163944	7002834.856	0	525239.4196	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	10441918.91	No	30	0.900376164	17585704.6	0	1124079.37	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	33001620.27	No	30	0.97866496	49559534.14	0	2899507.655	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	104301417.1	No	30	0.99249976	152833961.4	0	8586760.075	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	329643985	No	30	0.998308184	478879818.2	0	26427354.52	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1041837780	No	30	0.899392814	1510553069	0	82718683.18	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1045370.941	No	30	0.397939204	3035847.432	0	306532.8562	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1858437.228	No	30	0.602380542	3816945.729	0	338457.3733	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	3303888.406	No	30	0.783796629	5398055.094	0	423000.086	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	10441918.91	No	30	0.894098484	13302815.11	0	858890.4702	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	33001620.27	No	30	0.976359751	37219770.85	0	2151504.262	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	104301417.1	No	30	0.991890988	114475964.2	0	6282453.786	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	329643985	No	30	0.99837883	358440222.1	0	19220698.31	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1041837780	No	30	0.901257892	1130736721	0	60028057.04	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1045370.941	No	30	0.355121501	2243432.254	0	243441.1046	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1858437.228	No	30	0.557731524	2752008.829	0	258592.6026	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	3303888.406	No	30	0.752746104	3793275.333	0	309983.8706	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	10441918.91	No	30	0.881727245	9019925.612	0	588180.9205	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	33001620.27	No	30	0.971749605	24880007.57	0	1420779.822	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	104301417.1	No	30	0.990667372	76117966.9	0	4078144.796	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	329643985	No	30	0.998520958	238000625.9	0	12390443.22	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1041837780	No	30	0.856603434	750920373.3	0	38608269.51	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1045370.941	No	30	0.337045276	2027883.803	0	227634.9832	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1858437.228	No	30	0.538386355	2461858.505	0	238049.8675	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	3303888.406	No	30	0.738860355	3355781.769	0	280360.0924	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	10441918.91	No	30	0.875980576	7853130.74	0	516112.8547	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	33001620.27	No	30	0.969593918	21518820.04	0	1225444.034	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	104301417.1	No	30	0.990096466	65671632.21	0	3488253.246	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	329643985	No	30	0.998595545	205202863.5	0	10561873.12	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1041837780	No	30	1	647495090.9	0	32872725.57	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	10000	No	15	0.036247552	141968.8111	0	9732.829364	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	11000	No	15	0.038895859	142460.1276	0	9821.945776	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	12100	No	15	0.041723315	142989.2318	0	9915.327101	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	13310	No	15	0.044740676	143558.983	0	10013.23508	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	14641	No	15	0.047959148	144172.4603	0	10115.9501	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	16105.1	No	15	0.051390368	144832.9803	0	10223.77259	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	17715.61	No	15	0.055046383	145544.1161	0	10337.02464	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	19487.171	No	15	0.058939624	146309.7171	0	10456.05163	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	21435.8881	No	15	0.063082863	147133.9315	0	10581.22405	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	23579.47691	No	15	0.067489172	148021.2301	0	10712.93948	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	25937.4246	No	15	0.072171862	148976.4314	0	10851.62468	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	28531.16706	No	15	0.077144415	150004.7302	0	10997.73788	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	31384.28377	No	15	0.082420405	151111.7268	0	11151.77126	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	34522.71214	No	15	0.088013403	152303.4603	0	11314.2536	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	37974.98336	No	15	0.09393687	153586.4427	0	11485.75318	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	41772.48169	No	15	0.100204036	154967.6977	0	11666.88086	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	45949.72986	No	15	0.106827761	156454.8011	0	11858.2935	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	50544.70285	No	15	0.11382039	158055.9257	0	12060.69756	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	55599.17313	No	15	0.121193582	159779.8887	0	12274.85304	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	61159.09045	No	15	0.128958137	161636.2038	0	12501.57773	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	67274.99949	No	15	0.137123802	163635.1375	0	12741.75184	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	74002.49944	No	15	0.145699072	165787.7693	0	12996.32293	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	81402.74939	No	15	0.15469098	168106.0578	0	13266.31133	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	89543.02433	No	15	0.164104882	170602.9117	0	13552.81592	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	98497.32676	No	15	0.173944242	173292.266	0	13857.02046	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	108347.0594	No	15	0.184210418	176189.166	0	14180.20036	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	119181.7654	No	15	0.194902454	179309.8568	0	14523.73008	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	131099.9419	No	15	0.206016887	182671.8805	0	14889.09108	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	144209.9361	No	15	0.217547572	186294.1819	0	15277.88044	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	158630.9297	No	15	0.229485526	190197.2222	0	15691.82021	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	174494.0227	No	15	0.241818812	194403.1027	0	16132.76746	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	191943.425	No	15	0.254532447	198935.698	0	16602.72525	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	211137.7675	No	15	0.267608362	203820.8008	0	17103.85443	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	232251.5442	No	15	0.281025399	209086.2782	0	17638.48645	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	255476.6986	No	15	0.294759369	214762.2415	0	18209.13721	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	281024.3685	No	15	0.308783151	220881.2289	0	18818.52202	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	309126.8053	No	15	0.323066854	227478.4045	0	19469.57187	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	340039.4859	No	15	0.33757803	234591.7733	0	20165.45099	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	374043.4344	No	15	0.352281938	242262.4133	0	20909.57581	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	411447.7779	No	15	0.367141861	250534.7281	0	21705.63564	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	452592.5557	No	15	0.382119461	259456.7191	0	22557.61488	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	497851.8112	No	15	0.39717517	269080.281	0	23469.81718	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	547636.9924	No	15	0.412268616	279461.5216	0	24446.89154	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	602400.6916	No	15	0.427359057	290661.1077	0	25493.8606	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	662640.7608	No	15	0.442405834	302744.6403	0	26616.15127	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	728904.8369	No	15	0.457368809	315783.0599	0	27819.62785	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	801795.3205	No	15	0.472208805	329853.0862	0	29110.6279	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	881974.8526	No	15	0.486888009	345037.6937	0	30496.00113	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	970172.3378	No	15	0.504704138	361426.6266	0	31983.15143	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1115698.189	No	15	0.522180696	387841.7837	0	34364.82274	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1227268.007	No	15	0.536037257	407632.7385	0	36138.57724	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1349994.808	No	15	0.549589806	428999.7884	0	38044.73927	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1484994.289	No	15	0.562813517	452070.4041	0	40093.79947	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1633493.718	No	15	0.575686556	476982.4924	0	42297.10198	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1796843.09	No	15	0.588190127	503885.2561	0	44666.91471	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1976527.399	No	15	0.600308488	532940.1253	0	47216.50526	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2174180.138	No	15	0.612028903	564321.7639	0	49960.22318	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2391598.152	No	15	0.623341563	598219.1612	0	52913.58897	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2630757.967	No	15	0.634239465	634836.8098	0	56093.39033	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2893833.764	No	15	0.644718267	674395.9835	0	59517.78634	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3183217.141	No	15	0.65477611	717136.1171	0	63206.42021	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3501538.855	No	15	0.664413425	763316.3005	0	67180.54108	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3851692.74	No	15	0.673632731	813216.8944	0	71463.136	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	4236862.014	No	15	0.682438423	867141.2777	0	76079.07245	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	4660548.216	No	15	0.690836549	925417.7363	0	81055.25255	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	5126603.037	No	15	0.698834606	988401.5062	0	86420.77972	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	5639263.341	No	15	0.706441322	1056476.982	0	92207.13895	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	6203189.675	No	15	0.713666461	1130060.104	0	98448.39152	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	6823508.643	No	15	0.720520628	1209600.935	0	105181.3855	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	7505859.507	No	15	0.727015094	1295586.45	0	112445.983	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	8256445.457	No	15	0.733161627	1388543.546	0	120285.306	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	9082090.003	No	15	0.738972343	1489042.291	0	128746.0017	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	9990299.004	No	15	0.744459572	1597699.437	0	137878.5285	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	10989328.9	No	15	0.749635731	1715182.207	0	147737.4657	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	12088261.79	No	15	0.754513218	1842212.388	0	158381.847	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	13297087.97	No	15	0.759104321	1979570.743	0	169875.5206	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	14626796.77	No	15	0.763421131	2128101.769	0	182287.5376	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	16089476.45	No	15	0.767475482	2288718.834	0	195692.5708	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	17698424.09	No	15	0.771278884	2462409.706	0	210171.3661	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	19468266.5	No	15	0.774842485	2650242.525	0	225811.2296	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	21415093.15	No	15	0.778177025	2853372.224	0	242706.5512	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	23556602.47	No	15	0.781292818	3073047.449	0	260959.3699	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	25912262.71	No	15	0.784199721	3310618.012	0	280679.9811	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	28503488.99	No	15	0.786907123	3567542.913	0	301987.5915	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	31353837.88	No	15	0.789423941	3845398.96	0	325011.0223	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	34489221.67	No	15	0.791758611	4145890.058	0	349889.4669	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	37938143.84	No	15	0.793919091	4470857.174	0	376773.3039	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	41731958.22	No	15	0.795912866	4822289.055	0	405824.9716	0	0	0	1	No Storage	0.00E+00
