Infrastucture_ID	Network_ID	Technology	Production	Year	Lifetime	Nameplate_Capacity	Maximum_Utilization	Length	Capital_Cost	Fixed_Operating_Cost	Variable_Operating_Cost	Storage_Technology	Storage_Capacity		tons/day
INFR_TAZ_5460_link_99_Pipeline_linepack_2_2044	link_99	GH2 Pipeline (transmission)	No	2044	50	2.47E+06	1	31	1.52E+07	546875.1508	0	Linepack	756.9728638		6.779861973
INFR_TAZ_1626_link_928_GH2truck_3_2044	link_928	GH2 Truck Link	No	2044	30	63825.731	1	6	303.2023483	25.56411486	0	No Storage	0		
INFR_TAZ_3202_GH2truck_4_2044	TAZ_3202	GH2 Truck Station (700bar)	No	2044	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_5634_link_86_GH2truck_3_2045	link_86	GH2 Truck Link	No	2045	30	41119.13	1	10	325.5587932	27.44906968	0	No Storage	0		
INFR_TAZ_1624_link_798_GH2truck_3_2045	link_798	GH2 Truck Link	No	2045	30	1.26E+06	1	6	5983.549862	504.4952878	0	No Storage	0		
INFR_TAZ_2313_link_416_GH2truck_3_2045	link_416	GH2 Truck Link	No	2045	30	70904.89641	1	26	1459.604143	123.0646405	0	No Storage	0		
INFR_TAZ_1310_GH2truck_4_2045	TAZ_1310	GH2 Truck Station (700bar)	No	2045	20	1596.045	1	0	1.27E+08	1.55E+07	0	No Storage	0		
INFR_TAZ_6108_GH2truck_4_2045	TAZ_6108	GH2 Truck Station (700bar)	No	2045	20	28652.264	1	0	1.62E+08	1.98E+07	0	No Storage	0		
INFR_TAZ_6108_link_173_GH2truck_3_2045	link_173	GH2 Truck Link	No	2045	30	12895.7665	1	33	336.9353775	28.4082717	0	No Storage	0		
INFR_TAZ_6108_link_170_Pipeline_linepack_2_2045	link_170	GH2 Pipeline (transmission)	No	2045	50	4.25E+07	1	21	1.84E+07	631314.0984	0	Linepack	4246.950172		116.3616407
INFR_TAZ_6108_link_177_Pipeline_linepack_2_2045	link_177	GH2 Pipeline (transmission)	No	2045	50	1.15E+06	1	34	1.39E+07	460895.6971	0	Linepack	448.2272915		3.146602737
INFR_TAZ_1917_link_883_GH2truck_3_2045	link_883	GH2 Truck Link	No	2045	30	36512.735	1	2	57.81757514	4.874814263	0	No Storage	0		
INFR_TAZ_2312_link_886_GH2truck_3_2045	link_886	GH2 Truck Link	No	2045	30	70904.89641	1	44	2470.09932	208.2632377	0	No Storage	0		
INFR_TAZ_165_GH2truck_4_2045	TAZ_165	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_165_link_1418_GH2truck_3_2045	link_1418	GH2 Truck Link	No	2045	30	103266.0964	1	43	3515.699351	296.4216555	0	No Storage	0		
INFR_TAZ_3009_GH2truck_4_2045	TAZ_3009	GH2 Truck Station (700bar)	No	2045	20	18234.3501	1	0	1.56E+08	1.91E+07	0	No Storage	0		
INFR_TAZ_3009_link_1330_GH2truck_3_2045	link_1330	GH2 Truck Link	No	2045	30	27321.42301	1	20	432.6321838	36.47682448	0	No Storage	0		
INFR_TAZ_3400_link_628_GH2truck_3_2045	link_628	GH2 Truck Link	No	2045	30	2736.397019	1	64	138.6578926	11.69076135	0	No Storage	0		
INFR_TAZ_5492_link_160_Pipeline_linepack_2_2045	link_160	GH2 Pipeline (transmission)	No	2045	50	1728.480035	1	51	33757.65786	1118.601718	0	Linepack	1.059047719		0.004735562
INFR_TAZ_5492_link_161_Pipeline_linepack_2_2045	link_161	GH2 Pipeline (transmission)	No	2045	50	1259.726192	1	51	24602.77523	815.2433662	0	Linepack	0.771840069		0.003451305
INFR_TAZ_5492_link_162_Pipeline_linepack_2_2045	link_162	GH2 Pipeline (transmission)	No	2045	50	32523.23464	1	47	582021.1237	19285.98931	0	Linepack	18.17253793		0.089104752
INFR_TAZ_5492_link_204_Pipeline_linepack_2_2045	link_204	GH2 Pipeline (transmission)	No	2045	50	2608.855632	1	21	19123.21601	633.6713989	0	Linepack	0.606202155		0.00714755
INFR_TAZ_1892_GH2truck_4_2045	TAZ_1892	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_1892_link_820_GH2truck_3_2045	link_820	GH2 Truck Link	No	2045	30	774221.8767	1	11	6742.852142	568.5148801	0	No Storage	0		
INFR_TAZ_1892_link_858_LH2_Truck_3_2045	link_858	LH2 Truck Link	No	2045	30	785618.2405	1	17	731020.7854	60691.54963	0	No Storage	0		
INFR_TAZ_1892_PipelineNodalStorage_3_2045	TAZ_1892	GH2 Pipeline Nodal Storage	No	2045	15	1.14E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_4766_GH2truck_4_2045	TAZ_4766	GH2 Truck Station (700bar)	No	2045	20	52242.96	1	0	1.71E+08	2.09E+07	0	No Storage	0		
INFR_TAZ_6133_link_122_GH2truck_3_2045	link_122	GH2 Truck Link	No	2045	30	547500	1	17	7369.169697	621.3220368	0	No Storage	0		
INFR_TAZ_6133_link_178_GH2truck_3_2045	link_178	GH2 Truck Link	No	2045	30	1.10E+06	1	12	10403.53369	877.1605225	0	No Storage	0		
INFR_TAZ_2606_GH2truck_4_2045	TAZ_2606	GH2 Truck Station (700bar)	No	2045	20	161724.9798	1	0	1.10E+08	1.34E+07	0	No Storage	0		
INFR_TAZ_2606_link_562_GH2truck_3_2045	link_562	GH2 Truck Link	No	2045	30	83224.5848	1	22	1449.638887	122.2244328	0	No Storage	0		
INFR_TAZ_712_link_1078_GH2truck_3_2045	link_1078	GH2 Truck Link	No	2045	30	1.59E+06	1	29	36417.83289	3070.522602	0	No Storage	0		
INFR_TAZ_3703_link_18_GH2truck_3_2045	link_18	GH2 Truck Link	No	2045	30	4097.696126	1	12	38.93198146	3.282499794	0	No Storage	0		
INFR_TAZ_5670_GH2truck_4_2045	TAZ_5670	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_5670_Pipeline_linepack_3_2045	TAZ_5670	GH2 Pipeline Station (700bar)	No	2045	20	4.74E+06	1	0	1.94E+07	1.85E+06	0	No Storage	0		
INFR_WECC_AZ_link_352_GH2truck_3_2045	link_352	GH2 Truck Link	No	2045	30	1.10E+07	1	108	936318.0321	78944.44703	0	No Storage	0		
INFR_WEC_CALN_Central_Grid_Electrolysis_(PEM)_2045	WEC_CALN	Central Grid Electrolysis (PEM)	Central	2045	40	1.61E+07	1	0	4.38E+07	2.70E+06	0.028676023	No_Storage	0		
INFR_WEC_CALN_PipelineNodalStorage_3_2045	WEC_CALN	GH2 Pipeline Nodal Storage	No	2045	15	4.30E+07	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_CALN_Pipeline_linepack_1_2045	WEC_CALN	GH2 Pipeline Compressor	No	2045	15	5.92E+07	1	0	6.38E+06	534456.0022	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_CALN_link_1237_Pipeline_linepack_2_2045	link_1237	GH2 Pipeline (transmission)	No	2045	50	2.16E+07	1	71	6.83E+07	2.42E+06	0	Linepack	11047.64175		59.2936235
INFR_TAZ_5481_link_6_GH2truck_3_2045	link_6	GH2 Truck Link	No	2045	30	547500	1	21	9103.091979	767.5154572	0	No Storage	0		
INFR_TAZ_5160_link_650_Pipeline_linepack_2_2045	link_650	GH2 Pipeline (transmission)	No	2045	50	5113.874702	1	27	49906.49052	1653.713248	0	Linepack	1.554201954		0.014010616
INFR_TAZ_2573_GH2truck_4_2045	TAZ_2573	GH2 Truck Station (700bar)	No	2045	20	15885.1393	1	0	1.54E+08	1.89E+07	0	No Storage	0		
INFR_TAZ_2573_link_557_GH2truck_3_2045	link_557	GH2 Truck Link	No	2045	30	84717.76666	1	10	670.7489646	56.55333369	0	No Storage	0		
INFR_TAZ_2947_link_441_GH2truck_3_2045	link_441	GH2 Truck Link	No	2045	30	27824.05401	1	44	969.3008571	81.72535137	0	No Storage	0		
INFR_TAZ_2743_GH2truck_4_2045	TAZ_2743	GH2 Truck Station (700bar)	No	2045	20	184805.4566	1	0	2.35E+06	283630.882	0	No Storage	0		
INFR_TAZ_2743_link_490_GH2truck_3_2045	link_490	GH2 Truck Link	No	2045	30	138734.0112	1	13	1427.946079	120.3954316	0	No Storage	0		
INFR_TAZ_2743_link_675_GH2truck_3_2045	link_675	GH2 Truck Link	No	2045	30	101753.3309	1	13	1047.315424	88.30304897	0	No Storage	0		
INFR_TAZ_3205_GH2truck_4_2045	TAZ_3205	GH2 Truck Station (700bar)	No	2045	20	3279.7912	1	0	1.35E+08	1.65E+07	0	No Storage	0		
INFR_TAZ_418_GH2truck_4_2045	TAZ_418	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_418_link_1303_GH2truck_3_2045	link_1303	GH2 Truck Link	No	2045	30	17704.0253	1	6	84.10247656	7.090991819	0	No Storage	0		
INFR_TAZ_5669_link_284_GH2truck_3_2045	link_284	GH2 Truck Link	No	2045	30	1.68E+06	1	51	67859.30343	5721.46963	0	No Storage	0		
INFR_TAZ_5669_PipelineNodalStorage_3_2045	TAZ_5669	GH2 Pipeline Nodal Storage	No	2045	15	5.25E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_2305_link_887_GH2truck_3_2045	link_887	GH2 Truck Link	No	2045	30	448722.1327	1	45	15987.31447	1347.949796	0	No Storage	0		
INFR_TAZ_2305_PipelineNodalStorage_3_2045	TAZ_2305	GH2 Pipeline Nodal Storage	No	2045	15	1.33E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3519_link_20_GH2truck_3_2045	link_20	GH2 Truck Link	No	2045	30	4097.696126	1	56	181.6825801	15.31833237	0	No Storage	0		
INFR_TAZ_1408_GH2truck_4_2045	TAZ_1408	GH2 Truck Station (700bar)	No	2045	20	88247.2937	1	0	1.04E+08	1.27E+07	0	No Storage	0		
INFR_TAZ_2949_link_437_GH2truck_3_2045	link_437	GH2 Truck Link	No	2045	30	618049.7743	1	15	7340.070375	618.868565	0	No Storage	0		
INFR_TAZ_2949_link_580_GH2truck_3_2045	link_580	GH2 Truck Link	No	2045	30	170699.9558	1	26	3513.923233	296.2719044	0	No Storage	0		
INFR_TAZ_2949_link_606_GH2truck_3_2045	link_606	GH2 Truck Link	No	2045	30	120039.2866	1	23	2185.932537	184.304082	0	No Storage	0		
INFR_TAZ_2949_link_737_GH2truck_3_2045	link_737	GH2 Truck Link	No	2045	30	458745.8526	1	15	5448.148325	459.3535979	0	No Storage	0		
INFR_TAZ_3211_link_975_GH2truck_3_2045	link_975	GH2 Truck Link	No	2045	30	65869.66245	1	17	886.5839644	74.75118326	0	No Storage	0		
INFR_TAZ_817_GH2truck_4_2045	TAZ_817	GH2 Truck Station (700bar)	No	2045	20	10765.8453	1	0	1.49E+08	1.82E+07	0	No Storage	0		
INFR_TAZ_817_link_1150_GH2truck_3_2045	link_1150	GH2 Truck Link	No	2045	30	1861.279588	1	18	26.52586973	2.236494488	0	No Storage	0		
INFR_TAZ_2849_link_722_GH2truck_3_2045	link_722	GH2 Truck Link	No	2045	30	13585.20451	1	10	107.5602229	9.068801438	0	No Storage	0		
INFR_TAZ_3023_GH2truck_4_2045	TAZ_3023	GH2 Truck Station (700bar)	No	2045	20	31246.0216	1	0	1.63E+08	2.00E+07	0	No Storage	0		
INFR_TAZ_3023_link_619_GH2truck_3_2045	link_619	GH2 Truck Link	No	2045	30	299959.2702	1	66	15674.42927	1321.569284	0	No Storage	0		
INFR_TAZ_2122_link_961_GH2truck_3_2045	link_961	GH2 Truck Link	No	2045	30	90094.9614	1	9	641.9903878	54.12859138	0	No Storage	0		
INFR_TAZ_2730_link_677_GH2truck_3_2045	link_677	GH2 Truck Link	No	2045	30	262194.5689	1	5	1037.956633	87.51397453	0	No Storage	0		
INFR_TAZ_2730_link_716_GH2truck_3_2045	link_716	GH2 Truck Link	No	2045	30	573019.8348	1	2	907.371561	76.50386266	0	No Storage	0		
INFR_TAZ_320_GH2truck_4_2045	TAZ_320	GH2 Truck Station (700bar)	No	2045	20	451893.97	1	0	3.02E+06	364710.3149	0	No Storage	0		
INFR_TAZ_320_link_1169_GH2truck_3_2045	link_1169	GH2 Truck Link	No	2045	30	2.13E+06	1	23	38792.19498	3270.713877	0	No Storage	0		
INFR_TAZ_2473_link_656_GH2truck_3_2045	link_656	GH2 Truck Link	No	2045	30	312230.7398	1	11	2719.279545	229.272547	0	No Storage	0		
INFR_TAZ_5601_link_274_LH2_Truck_3_2045	link_274	LH2 Truck Link	No	2045	30	2.49E+06	1	22	43591.23274	4418.818373	0	No Storage	0		
INFR_TAZ_5601_link_289_LH2_Truck_3_2045	link_289	LH2 Truck Link	No	2045	30	10162.741	1	11	810018.0611	67250.14164	0	No Storage	0		
INFR_TAZ_130_GH2truck_4_2045	TAZ_130	GH2 Truck Station (700bar)	No	2045	20	306348.3629	1	0	2.65E+06	320391.8349	0	No Storage	0		
INFR_TAZ_130_link_1412_GH2truck_3_2045	link_1412	GH2 Truck Link	No	2045	30	136436.6097	1	50	5401.152456	455.3912018	0	No Storage	0		
INFR_TAZ_5139_GH2truck_4_2045	TAZ_5139	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_5139_link_405_GH2truck_3_2045	link_405	GH2 Truck Link	No	2045	30	891409.2893	1	68	47992.3019	4046.409024	0	No Storage	0		
INFR_TAZ_5139_link_766_GH2truck_3_2045	link_766	GH2 Truck Link	No	2045	30	1.10E+07	1	73	632881.6328	53360.59845	0	No Storage	0		
INFR_TAZ_5139_PipelineNodalStorage_3_2045	TAZ_5139	GH2 Pipeline Nodal Storage	No	2045	15	730000	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_601_GH2truck_4_2045	TAZ_601	GH2 Truck Station (700bar)	No	2045	20	18556.0408	1	0	1.56E+08	1.91E+07	0	No Storage	0		
INFR_TAZ_601_link_1172_GH2truck_3_2045	link_1172	GH2 Truck Link	No	2045	30	3.23E+06	1	25	63930.46008	5390.214272	0	No Storage	0		
INFR_TAZ_3314_GH2truck_4_2045	TAZ_3314	GH2 Truck Station (700bar)	No	2045	20	88427.2	1	0	1.04E+08	1.27E+07	0	No Storage	0		
INFR_TAZ_740_GH2truck_4_2045	TAZ_740	GH2 Truck Station (700bar)	No	2045	20	472009.81	1	0	3.07E+06	371239.9158	0	No Storage	0		
INFR_TAZ_6120_link_111_GH2truck_3_2045	link_111	GH2 Truck Link	No	2045	30	575806.874	1	11	5014.816464	422.8177811	0	No Storage	0		
INFR_TAZ_643_link_1105_GH2truck_3_2045	link_1105	GH2 Truck Link	No	2045	30	670192.373	1	13	6898.081895	581.6028765	0	No Storage	0		
INFR_TAZ_643_link_1144_GH2truck_3_2045	link_1144	GH2 Truck Link	No	2045	30	3.24E+06	1	16	41078.0833	3463.445603	0	No Storage	0		
INFR_WECC_NM_link_356_GH2truck_3_2045	link_356	GH2 Truck Link	No	2045	30	1.09E+07	1	203	1.76E+06	147982.4378	0	No Storage	0		
INFR_TAZ_1946_link_1017_GH2truck_3_2045	link_1017	GH2 Truck Link	No	2045	30	36512.735	1	4	115.6351503	9.749628527	0	No Storage	0		
INFR_TAZ_1946_link_1020_GH2truck_3_2045	link_1020	GH2 Truck Link	No	2045	30	365000	1	16	4623.792751	389.8491211	0	No Storage	0		
INFR_TAZ_821_link_1148_GH2truck_3_2045	link_1148	GH2 Truck Link	No	2045	30	590383.3259	1	13	6076.632166	512.3434023	0	No Storage	0		
INFR_TAZ_3601_link_65_GH2truck_3_2045	link_65	GH2 Truck Link	No	2045	30	4.51E+06	1	8	28573.38306	2409.127933	0	No Storage	0		
INFR_TAZ_228_PipelineNodalStorage_3_2045	TAZ_228	GH2 Pipeline Nodal Storage	No	2045	15	4.77E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_2525_PipelineNodalStorage_3_2045	TAZ_2525	GH2 Pipeline Nodal Storage	No	2045	15	144322.5848	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5546_GH2truck_4_2045	TAZ_5546	GH2 Truck Station (700bar)	No	2045	20	42911.021	1	0	1.68E+08	2.05E+07	0	No Storage	0		
INFR_TAZ_5546_PipelineNodalStorage_3_2045	TAZ_5546	GH2 Pipeline Nodal Storage	No	2045	15	802309.0235	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5546_link_163_Pipeline_linepack_2_2045	link_163	GH2 Pipeline (transmission)	No	2045	50	1.39E+07	1	46	3.28E+07	1.16E+06	0	Linepack	4323.623933		38.13388788
INFR_TAZ_6053_GH2truck_4_2045	TAZ_6053	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_6053_Pipeline_linepack_3_2045	TAZ_6053	GH2 Pipeline Station (700bar)	No	2045	20	9.16E+06	1	0	2.70E+07	2.64E+06	0	No Storage	0		
INFR_TAZ_4700_link_70_LH2_Truck_3_2045	link_70	LH2 Truck Link	No	2045	30	4.11E+06	1	6	19399.83192	1939.385328	0	No Storage	0		
INFR_TAZ_2891_link_684_GH2truck_3_2045	link_684	GH2 Truck Link	No	2045	30	78126.14377	1	33	2041.248324	172.1052192	0	No Storage	0		
INFR_TAZ_2891_link_686_GH2truck_3_2045	link_686	GH2 Truck Link	No	2045	30	46445.80348	1	34	1250.290439	105.4166255	0	No Storage	0		
INFR_TAZ_2891_PipelineNodalStorage_3_2045	TAZ_2891	GH2 Pipeline Nodal Storage	No	2045	15	182500	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3626_PipelineNodalStorage_3_2045	TAZ_3626	GH2 Pipeline Nodal Storage	No	2045	15	185134.2242	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6101_link_103_GH2truck_3_2045	link_103	GH2 Truck Link	No	2045	30	7.04E+06	1	34	189454.2945	15973.59444	0	No Storage	0		
INFR_TAZ_2903_GH2truck_4_2045	TAZ_2903	GH2 Truck Station (700bar)	No	2045	20	138735.0105	1	0	1.08E+08	1.32E+07	0	No Storage	0		
INFR_TAZ_2737_link_573_GH2truck_3_2045	link_573	GH2 Truck Link	No	2045	30	1904.210724	1	10	15.07649956	1.271155612	0	No Storage	0		
INFR_TAZ_103_link_1413_GH2truck_3_2045	link_1413	GH2 Truck Link	No	2045	30	208657.1306	1	100	16520.33096	1392.890393	0	No Storage	0		
INFR_TAZ_103_link_1434_GH2truck_3_2045	link_1434	GH2 Truck Link	No	2045	30	443020.169	1	31	10873.5337	916.7879673	0	No Storage	0		
INFR_TAZ_329_GH2truck_4_2045	TAZ_329	GH2 Truck Station (700bar)	No	2045	20	4728.3547	1	0	1.39E+08	1.70E+07	0	No Storage	0		
INFR_TAZ_3129_link_1036_GH2truck_3_2045	link_1036	GH2 Truck Link	No	2045	30	20968.59781	1	10	166.0178948	13.99758463	0	No Storage	0		
INFR_TAZ_2796_link_583_GH2truck_3_2045	link_583	GH2 Truck Link	No	2045	30	25141.45172	1	18	358.3012876	30.20971086	0	No Storage	0		
INFR_TAZ_6099_link_50_GH2truck_3_2045	link_50	GH2 Truck Link	No	2045	30	1.07E+06	1	31	26311.45003	2218.415968	0	No Storage	0		
INFR_TAZ_6099_PipelineNodalStorage_3_2045	TAZ_6099	GH2 Pipeline Nodal Storage	No	2045	15	2.65E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6099_Pipeline_linepack_3_2045	TAZ_6099	GH2 Pipeline Station (700bar)	No	2045	20	1.10E+07	1	0	2.76E+07	2.70E+06	0	No Storage	0		
INFR_TAZ_126_GH2truck_4_2045	TAZ_126	GH2 Truck Station (700bar)	No	2045	20	256670.4618	1	0	2.54E+06	307010.5134	0	No Storage	0		
INFR_TAZ_1691_link_820_LH2_Truck_3_2045	link_820	LH2 Truck Link	No	2045	30	5.70E+06	1	11	48901.28688	4888.621648	0	No Storage	0		
INFR_TAZ_5101_GH2truck_4_2045	TAZ_5101	GH2 Truck Station (700bar)	No	2045	20	42128.9944	1	0	1.68E+08	2.05E+07	0	No Storage	0		
INFR_TAZ_5101_link_640_GH2truck_3_2045	link_640	GH2 Truck Link	No	2045	30	866506.1852	1	61	41849.18597	3528.46013	0	No Storage	0		
INFR_TAZ_1725_GH2truck_4_2045	TAZ_1725	GH2 Truck Station (700bar)	No	2045	20	9562.1535	1	0	1.48E+08	1.81E+07	0	No Storage	0		
INFR_TAZ_1725_link_987_GH2truck_3_2045	link_987	GH2 Truck Link	No	2045	30	333523.4109	1	24	6337.574505	534.3444189	0	No Storage	0		
INFR_TAZ_1937_link_967_GH2truck_3_2045	link_967	GH2 Truck Link	No	2045	30	75661.12061	1	16	958.4694274	80.81211335	0	No Storage	0		
INFR_TAZ_1937_PipelineNodalStorage_3_2045	TAZ_1937	GH2 Pipeline Nodal Storage	No	2045	15	28250.18323	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_2909_link_604_GH2truck_3_2045	link_604	GH2 Truck Link	No	2045	30	122724.5274	1	13	1263.165435	106.5021642	0	No Storage	0		
INFR_TAZ_2119_link_1247_GH2truck_3_2045	link_1247	GH2 Truck Link	No	2045	30	432338.397	1	18	6161.434354	519.4933893	0	No Storage	0		
INFR_TAZ_5637_link_37_GH2truck_3_2045	link_37	GH2 Truck Link	No	2045	30	405874.7037	1	29	9319.132683	785.7306505	0	No Storage	0		
INFR_TAZ_104_GH2truck_4_2045	TAZ_104	GH2 Truck Station (700bar)	No	2045	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_1958_link_1019_GH2truck_3_2045	link_1019	GH2 Truck Link	No	2045	30	401512.735	1	14	4450.541683	375.2416808	0	No Storage	0		
INFR_TAZ_1958_link_952_GH2truck_3_2045	link_952	GH2 Truck Link	No	2045	30	1288.78884	1	11	11.22431806	0.946363898	0	No Storage	0		
INFR_TAZ_2308_link_415_GH2truck_3_2045	link_415	GH2 Truck Link	No	2045	30	394145.1986	1	17	5305.064573	447.2896759	0	No Storage	0		
INFR_TAZ_2308_PipelineNodalStorage_3_2045	TAZ_2308	GH2 Pipeline Nodal Storage	No	2045	15	498601.7069	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3030_link_740_GH2truck_3_2045	link_740	GH2 Truck Link	No	2045	30	64646.21235	1	30	1535.50011	129.463711	0	No Storage	0		
INFR_TAZ_2537_GH2truck_4_2045	TAZ_2537	GH2 Truck Station (700bar)	No	2045	20	31937.77291	1	0	1.64E+08	2.00E+07	0	No Storage	0		
INFR_TAZ_2537_link_424_GH2truck_3_2045	link_424	GH2 Truck Link	No	2045	30	179546.0428	1	18	2558.78535	215.7406859	0	No Storage	0		
INFR_TAZ_2537_link_425_GH2truck_3_2045	link_425	GH2 Truck Link	No	2045	30	930554.7432	1	17	12524.96039	1056.025878	0	No Storage	0		
INFR_TAZ_2537_link_669_GH2truck_3_2045	link_669	GH2 Truck Link	No	2045	30	24935.23512	1	16	315.877697	26.63282054	0	No Storage	0		
INFR_TAZ_2931_GH2truck_4_2045	TAZ_2931	GH2 Truck Station (700bar)	No	2045	20	412906.601	1	0	2.91E+06	351545.8682	0	No Storage	0		
INFR_TAZ_2931_link_439_Pipeline_linepack_2_2045	link_439	GH2 Pipeline (transmission)	No	2045	50	10.19171688	1	37	140.845234	4.667080915	0	Linepack	0.004364257		2.79225E-05
INFR_TAZ_4569_link_194_Pipeline_linepack_2_2045	link_194	GH2 Pipeline (transmission)	No	2045	50	6738.514603	1	20	46669.85093	1546.463194	0	Linepack	1.48691424		0.018461684
INFR_TAZ_5195_link_769_Pipeline_linepack_2_2045	link_769	GH2 Pipeline (transmission)	No	2045	50	4.83E+07	1	31	3.18E+07	1.09E+06	0	Linepack	7331.222953		132.2964098
INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2045	WECC_NNV	Central Grid Electrolysis (PEM)	Central	2045	40	2.19E+07	1	0	5.80E+07	3.94E+06	0.02276505	No_Storage	0		
INFR_WECC_NNV_GH2truck_1_2045	WECC_NNV	GH2 Pipeline Truck Terminal	No	2045	30	1.10E+07	1	0	4.11E+07	2.70E+06	0	No Storage	0		
INFR_WECC_NNV_GH2truck_2_2045	WECC_NNV	GH2 Truck	No	2045	30	1.10E+07	1	0	4.06E+07	3.67E+06	0	No Storage	0		
INFR_WECC_NNV_link_1358_GH2truck_3_2045	link_1358	GH2 Truck Link	No	2045	30	1.10E+07	1	286	2.48E+06	209056.5912	0	No Storage	0		
INFR_WECC_NNV_Pipeline_linepack_1_2045	WECC_NNV	GH2 Pipeline Compressor	No	2045	15	5964.233766	1	0	84673.51769	5804.886993	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_SNV_Central_Grid_Electrolysis_(PEM)_2045	WECC_SNV	Central Grid Electrolysis (PEM)	Central	2045	40	2.62E+07	1	0	6.95E+07	4.73E+06	0.02276505	No_Storage	0		
INFR_WECC_SNV_GH2truck_1_2045	WECC_SNV	GH2 Pipeline Truck Terminal	No	2045	30	1.10E+07	1	0	4.11E+07	2.70E+06	0	No Storage	0		
INFR_WECC_SNV_GH2truck_2_2045	WECC_SNV	GH2 Truck	No	2045	30	1.10E+07	1	0	4.06E+07	3.67E+06	0	No Storage	0		
INFR_TAZ_109_PipelineNodalStorage_3_2045	TAZ_109	GH2 Pipeline Nodal Storage	No	2045	15	662462.7589	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_1648_GH2truck_4_2045	TAZ_1648	GH2 Truck Station (700bar)	No	2045	20	8026.871	1	0	1.46E+08	1.78E+07	0	No Storage	0		
INFR_TAZ_2276_link_546_LH2_Truck_3_2045	link_546	LH2 Truck Link	No	2045	30	1.38E+07	1	43	456400.7185	49548.91945	0	No Storage	0		
INFR_TAZ_1678_GH2truck_4_2045	TAZ_1678	GH2 Truck Station (700bar)	No	2045	20	131828.866	1	0	1.08E+08	1.32E+07	0	No Storage	0		
INFR_TAZ_1678_link_878_GH2truck_3_2045	link_878	GH2 Truck Link	No	2045	30	16053.7419	1	11	139.8152277	11.78834056	0	No Storage	0		
INFR_TAZ_2429_link_657_GH2truck_3_2045	link_657	GH2 Truck Link	No	2045	30	294631.9706	1	16	3732.375808	314.6904515	0	No Storage	0		
INFR_WECC_PNW_link_1439_GH2truck_3_2045	link_1439	GH2 Truck Link	No	2045	30	620530.3857	1	469	230420.6556	19427.62033	0	No Storage	0		
INFR_TAZ_5011_GH2truck_4_2045	TAZ_5011	GH2 Truck Station (700bar)	No	2045	20	29096.38269	1	0	1.62E+08	1.99E+07	0	No Storage	0		
INFR_TAZ_5011_link_135_Pipeline_linepack_2_2045	link_135	GH2 Pipeline (transmission)	No	2045	50	29903.154	1	37	413248.9918	13693.51612	0	Linepack	12.80501189		0.081926449
INFR_TAZ_5011_link_69_Pipeline_linepack_2_2045	link_69	GH2 Pipeline (transmission)	No	2045	50	548.5672723	1	33	6688.960841	221.646985	0	Linepack	0.207218249		0.001502924
INFR_TAZ_2739_link_479_GH2truck_3_2045	link_479	GH2 Truck Link	No	2045	30	3628.83818	1	32	91.93970231	7.751777398	0	No Storage	0		
INFR_TAZ_2739_link_672_GH2truck_3_2045	link_672	GH2 Truck Link	No	2045	30	46348.15326	1	27	990.7902203	83.5371993	0	No Storage	0		
