Material	Zone	Year	Price [$/unit]	Billable?	Quantity [unit]	Period
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2045	4.824903542	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2046	4.853142833	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2047	4.881382125	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2048	4.909621417	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2049	4.937860708	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2050	4.9661	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2025	3.915252523	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2026	3.970464671	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2027	4.025676819	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2028	4.080888966	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2029	4.136101114	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2030	4.191313261	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2031	4.233135994	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2032	4.274958727	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2033	4.31678146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2034	4.358604192	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2035	4.400426925	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2036	4.39751025	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2037	4.394593575	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2038	4.3916769	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2039	4.388760225	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2040	4.38584355	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2041	4.381784084	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2042	4.377724618	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2043	4.373665152	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2044	4.369605686	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2045	4.36554622	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2046	4.391096976	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2047	4.416647732	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2048	4.442198488	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2049	4.467749244	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_CO	2050	4.4933	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2025	3.925273088	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2026	3.980626544	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2027	4.03598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2028	4.091333455	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2029	4.146686911	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2030	4.202040367	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2031	4.243970139	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2032	4.285899912	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2033	4.327829684	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2034	4.369759456	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2035	4.411689229	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2036	4.408765089	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2037	4.405840949	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2038	4.402916809	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2039	4.399992669	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2040	4.397068529	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2041	4.392998674	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2042	4.388928818	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2043	4.384858963	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2044	4.380789107	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2045	4.376719251	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2046	4.402335401	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2047	4.427951551	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2048	4.453567701	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2049	4.47918385	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_ID	2050	4.5048	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_IID	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2025	4.585323338	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2026	4.649984697	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2027	4.714646056	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2028	4.779307415	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2029	4.843968774	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2030	4.908630133	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2031	4.957610563	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2032	5.006590993	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2033	5.055571423	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2034	5.104551853	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2035	5.153532283	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2036	5.150116437	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2037	5.146700592	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2038	5.143284746	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2039	5.1398689	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2040	5.136453055	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2041	5.131698837	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2042	5.126944619	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2043	5.122190401	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2044	5.117436183	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2045	5.112681965	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2046	5.142605572	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2047	5.172529179	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2048	5.202452786	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2049	5.232376393	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_MT	2050	5.2623	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2025	3.567756762	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2026	3.61806859	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2027	3.668380418	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2028	3.718692247	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2029	3.769004075	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2030	3.819315903	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2031	3.857426686	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2032	3.895537468	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2033	3.933648251	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2034	3.971759034	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2035	4.009869816	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2036	4.007212009	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2037	4.004554201	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2038	4.001896394	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2039	3.999238586	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2040	3.996580779	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2041	3.992881608	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2042	3.989182438	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2043	3.985483267	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2044	3.981784097	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2045	3.978084926	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2046	4.001367941	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2047	4.024650956	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2048	4.04793397	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2049	4.071216985	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NM	2050	4.0945	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2025	5.212087885	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2026	5.285587759	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2027	5.359087632	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2028	5.432587506	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2029	5.506087379	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2030	5.579587253	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2031	5.635262783	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2032	5.690938313	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2033	5.746613843	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2034	5.802289372	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2035	5.857964902	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2036	5.854082147	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2037	5.850199392	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2038	5.846316637	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2039	5.842433882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2040	5.838551126	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2041	5.833147058	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2042	5.827742989	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2043	5.822338921	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2044	5.816934852	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2045	5.811530784	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2046	5.845544627	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2047	5.87955847	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2048	5.913572313	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2049	5.947586157	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_NNV	2050	5.9816	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_PNW	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SCE	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SF	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2025	5.212087885	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2026	5.285587759	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2027	5.359087632	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2028	5.432587506	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2029	5.506087379	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2030	5.579587253	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2031	5.635262783	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2032	5.690938313	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2033	5.746613843	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2034	5.802289372	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2035	5.857964902	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2036	5.854082147	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2037	5.850199392	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_SNV	2038	5.846316637	TRUE	Infinity	1 Year
