Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
LH2 Pipeline Compressor	2015	45905154.05	No	15	0.797746959	5202333.742	0	961355.3465	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	50495669.45	No	15	0.799427936	5613310.921	0	1036688.97	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	55545236.4	No	15	0.800961925	6057725.187	0	1118128.626	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	61099760.04	No	15	0.802354629	6538280.255	0	1206167.496	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	67209736.04	No	15	0.803611338	7057894.213	0	1301337.848	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	73930709.64	No	15	0.804736952	7619715.842	0	1404214.022	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	81323780.61	No	15	0.805736	8227142.11	0	1515415.607	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	89456158.67	No	15	0.80661265	8883836.878	0	1635610.865	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	98401774.54	No	15	0.807525384	9593750.926	0	1765520.37	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	113162040.7	No	15	0.808391742	10739980.33	0	1975222.844	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	130136346.8	No	15	0.809091273	12024613.3	0	2210184.874	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	156163616.2	No	15	0.809528942	13935930.57	0	2559672.042	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	187396339.4	No	15	0.809597264	16152341.36	0	2964831.553	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	224875607.3	No	15	0.809309538	18721489.75	0	3434352.153	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	269850728.8	No	15	0.808676922	21698141.75	0	3978221.166	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	323820874.5	No	15	0.807708887	25145170.71	0	4607904.166	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	388585049.4	No	15	0.806413649	29134662.03	0	5336546.4	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	466302059.3	No	15	0.804798581	33749148.67	0	6179198.042	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	559562471.2	No	15	0.8028706	39082989.55	0	7153065.519	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	671474965.4	No	15	1	45243903.88	0	8277791.251	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1054051.971	No	30	0.711604088	1236285.796	0	358547.0439	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1830268.069	No	30	0.71520368	1830866.614	0	464588.6963	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	3211772.559	No	30	0.720976742	2737353.954	0	615901.1371	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	10036819.66	No	30	0.728572592	6224540.01	0	1152311.065	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	31609017.36	No	30	0.735090437	14357967.47	0	2318434.923	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	99788337.69	No	30	0.739379647	33427252.37	0	4936981.312	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	315268823.3	No	30	0.841595091	78252039.8	0	10934315.29	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	996293619.9	No	30	0.764105428	206084845.1	0	27875542.56	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1054051.971	No	30	0.710491598	1097566.907	0	342666.0362	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1830268.069	No	30	0.714004481	1624434.552	0	439894.49	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	3211772.559	No	30	0.719684099	2427077.197	0	577513.147	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	10036819.66	No	30	0.727297864	5510870.794	0	1059919.125	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	31609017.36	No	30	0.734116508	12693191.81	0	2097145.247	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	99788337.69	No	30	0.739122097	29518365.48	0	4409335.159	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	315268823.3	No	30	0.834214176	69081000.74	0	9685218.916	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	996293619.9	No	30	0.764393072	180393431.1	0	24358322.06	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1054051.971	No	30	0.709056205	958848.0178	0	320629.9047	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1830268.069	No	30	0.712454926	1418002.489	0	408162.976	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	3211772.559	No	30	0.718009681	2116800.44	0	531090.719	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	10036819.66	No	30	0.725641076	4797201.579	0	957238.1719	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	31609017.36	No	30	0.732846907	11028416.14	0	1863388.527	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	99788337.69	No	30	0.738785811	25609478.59	0	3868534.114	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	315268823.3	No	30	0.824478129	59909961.68	0	8427522.118	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	996293619.9	No	30	0.748818134	154702017.2	0	20853103.69	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1054051.971	No	30	0.708510224	914889.5272	0	314622.1424	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1830268.069	No	30	0.711864844	1352586.439	0	399222.6309	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	3211772.559	No	30	0.717370824	2018477.148	0	517652.9746	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	10036819.66	No	30	0.72500728	4571047.652	0	926329.9446	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	31609017.36	No	30	0.732360099	10500867.04	0	1791288.927	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	99788337.69	No	30	0.738656702	24370795.32	0	3699244.53	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	315268823.3	No	30	0.820710043	57003760.26	0	8030334.523	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	996293619.9	No	30	1	146560690.6	0	19740436.86	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1099582.584	No	30	0.786555561	18445113.49	0	2222657.497	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1954813.483	No	30	0.789628533	29001726.18	0	3334866.622	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	3475223.97	No	30	0.792567071	45680855.7	0	5067599.824	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	10983423.9	No	30	0.795083605	113716515.8	0	12028437.61	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	34713043.45	No	30	0.918648805	283903344.6	0	29255309.35	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	109710359.6	No	30	0.958537355	817089808.2	0	82811602.08	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	346738914.1	No	30	0.978733598	2462088037	0	247568203.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1095866198	No	30	1	7593299586	0	760906533.6	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1099582.584	No	30	0.786677786	18440389.86	0	2225126.092	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1954813.483	No	30	0.789715782	28996338.15	0	3337662.076	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	3475223.97	No	30	0.792621145	45674661.77	0	5070739.206	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	10983423.9	No	30	0.795109745	113708172	0	12032179.24	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	34713043.45	No	30	0.918658624	283891053.2	0	29260111.06	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	109710359.6	No	30	0.958540048	817063664.4	0	82814862.82	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	346738914.1	No	30	0.978731133	2462016890	0	247566899.1	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1095866198	No	30	1	7593058623	0	760886750.4	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1099582.584	No	30	0.786800065	18435666.22	0	2227593.131	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1954813.483	No	30	0.789803059	28990950.12	0	3340456.26	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	3475223.97	No	30	0.79267523	45668467.85	0	5073877.55	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	10983423.9	No	30	0.795135889	113699828.2	0	12035920.18	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	34713043.45	No	30	0.918668443	283878761.8	0	29264912.24	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	109710359.6	No	30	0.958542742	817037520.6	0	82818123.18	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	346738914.1	No	30	0.978728668	2461945744	0	247565594.3	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1095866198	No	30	1	7592817661	0	760866966.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1099582.584	No	30	0.786849131	18433853.67	0	2228899.794	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1954813.483	No	30	0.789837426	28988918.17	0	3341949.421	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	3475223.97	No	30	0.792696012	45666169.96	0	5075572.688	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	10983423.9	No	30	0.795145326	113696826.2	0	12038004.96	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	34713043.45	No	30	0.91867233	283874349.2	0	29267632.51	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	109710359.6	No	30	0.958543664	817028474.5	0	82820550.35	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	346738914.1	No	30	0.978727548	2461921098	0	247566969.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1095866198	No	30	1	7592731870	0	760863244.8	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	3518721.903	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	4698823.68	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	6520572.329	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	13777822.63	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	31677401.92	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	87000192.53	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	257797762.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	789735803.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	3425739.6	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	4603570.368	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	6421744.803	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	13662798.64	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	31513035.25	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	86678982.95	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	256891207.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	786989588.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	3331084.795	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	4507254.999	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	6322271.598	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	13547530.31	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	31348539.27	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	86357669.44	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	255984471.8	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	784242962.8	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	3296260.825	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	4471712.778	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	6285493.272	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	13504846.31	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	31287592.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	86238666.74	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	255648579.4	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	783225662.4	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	54750	No	20	0.027445831	3255493.536	0	662754.2806	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	182500	No	20	0	3364865.264	0	697030.6213	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	365000	No	20	1	2192347.581	0	530783.5001	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	547500	No	20	0.812323996	3881142.914	0	800899.5739	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	730000	No	20	0.846191844	4902869.894	0	1009001.514	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1095000	No	20	1	6909670.789	0	1425570.193	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1460000	No	20	0.116171347	9604302.513	0	1822664.336	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2044000	No	20	0.468213707	9987153.424	0	1926757.957	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2774000	No	20	0.381841855	11522290.73	0	2200128.245	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	3832500	No	20	0.906683532	13035873.86	0	2471161.743	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	5288850	No	20	0.373333596	17456863.4	0	3264373.734	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	8030000	No	20	1	20401958.73	0	3791333.196	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	54750	No	20	0.031138331	2565534.979	0	563978.1659	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	182500	No	20	0.145264391	2663541.77	0	597390.0585	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	365000	No	20	0.119408627	2945699.568	0	662936.856	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	547500	No	20	0.762252184	3091827.577	0	689434.1487	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	730000	No	20	0.847595555	3849905.695	0	857000.0146	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1095000	No	20	1	5428805.22	0	1220333.696	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1460000	No	20	0.090413756	7535427.939	0	1504807.773	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2044000	No	20	0.457006987	7768191.185	0	1581364.764	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2774000	No	20	0.393898958	8931629.83	0	1793422.661	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	3832500	No	20	0.880434908	10144357.83	0	2011311.564	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	5288850	No	20	0.364015693	13470353.43	0	2623711.804	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	8030000	No	20	1	15681759.9	0	3029334.959	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	54750	No	20	0.037508796	1875576.422	0	442780.605	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	182500	No	20	0.914669872	1962218.277	0	473715.8996	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	365000	No	20	0	3699051.555	0	769393.4758	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	547500	No	20	0.676182878	2302512.241	0	551717.1496	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	730000	No	20	0.850054249	2796941.496	0	669608.9842	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1095000	No	20	1	3947939.65	0	960383.8963	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1460000	No	20	0.044611911	5466553.364	0	1145896.859	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2044000	No	20	0.4367407	5549228.945	0	1188727.194	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2774000	No	20	0.41568859	6340968.928	0	1335685.347	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	3832500	No	20	0.832691828	7252841.801	0	1501133.179	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	5288850	No	20	0.346768908	9483843.459	0	1921018.331	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	8030000	No	20	1	10961561.07	0	2198007.601	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	54750	No	20	0.039744799	1681450.735	0	411964.7801	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	182500	No	20	0.164328397	1763867.093	0	442278.9722	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	365000	No	20	0.120302218	1976667.559	0	496799.4206	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	547500	No	20	0.651005927	2075476.42	0	516063.8903	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	730000	No	20	0.844775233	2502958.574	0	622424.4428	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1095000	No	20	1	3525422.696	0	894306.2392	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1460000	No	20	0.031448757	4877562.764	0	1050195.821	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2044000	No	20	0.429370098	4929449.384	0	1086219.068	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2774000	No	20	0.427641203	5620097.676	0	1216036.389	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	3832500	No	20	0.814594126	6453187.734	0	1367622.554	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	5288850	No	20	0.33984167	8389169.741	0	1737298.669	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	8030000	No	20	1	9668313.592	0	1980536.852	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	3518721.903	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	4698823.68	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	6520572.329	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	13777822.63	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	31677401.92	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	87000192.53	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	257797762.9	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	789735803.7	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	3425739.6	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	4603570.368	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	6421744.803	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	13662798.64	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	31513035.25	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	86678982.95	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	256891207.9	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	786989588.5	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	3331084.795	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	4507254.999	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	6322271.598	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	13547530.31	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	31348539.27	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	86357669.44	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	255984471.8	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	784242962.8	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	3296260.825	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	4471712.778	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	6285493.272	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	13504846.31	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	31287592.7	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	86238666.74	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	255648579.4	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	783225662.4	0	0	0	1	No Storage	0.00E+00
GH2 1000bar Pipeline (distribution)	2015	365000	No	50	0.385580728	0	2032005.328	0	123008.8678	0	0	1	No Storage	0.00E+00
