Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
03358 | Asheville, NC	2040	100400	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2041	165486	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2042	258855	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2043	390286	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2044	518309	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2045	675734	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2046	865574	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2047	1088120	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2048	1344330	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2049	1632220	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2050	1948090	0	POINT(-82.56431524 35.49874033)	Year
03763 | Athens-Clarke County, GA	2037	14165.5	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2038	37988.8	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2039	78146.6	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2040	129326	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2041	203590	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2042	308967	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2043	413696	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2044	545305	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2045	707150	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2046	901353	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2047	1130010	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2048	1393410	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2049	1688700	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2050	2013270	0	POINT(-83.39779667 33.94374817)	Year
03817 | Atlanta, GA	2029	163290	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2030	422150	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2031	816523	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2032	1301710	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2033	1992720	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2034	3002910	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2035	4059280	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2036	5476470	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2037	7347850	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2038	9822400	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2039	13099400	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2040	17418600	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2041	23043700	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2042	30278500	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2043	39560100	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2044	51237600	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2045	65605900	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2046	82899600	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2047	103194000	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2048	126401000	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2049	152172000	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2050	180007000	0	POINT(-84.33245188 33.82407101)	Year
03898 | Atlantic City, NJ	2029	5498.03	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2030	16105.6	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2031	35531.8	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2032	69599.7	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2033	129323	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2034	219220	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2035	340980	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2036	487130	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2037	670440	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2038	898073	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2039	1178640	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2040	1518830	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2041	1921030	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2042	2391370	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2043	2932120	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2044	3543660	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2045	4227140	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2046	4987740	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2047	5820830	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2048	6725170	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2049	7691850	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2050	8711370	0	POINT(-74.59101524 39.37057779)	Year
04114 | Auburn, NY	2041	2265.08	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2042	6227.31	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2043	12710.9	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2044	22788.5	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2045	38317.3	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2046	58557.8	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2047	81084.2	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2048	104313	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2049	129641	0	POINT(-76.56177813 42.92688776)	Year
04114 | Auburn, NY	2050	157348	0	POINT(-76.56177813 42.92688776)	Year
04130 | Auburn--North Auburn, CA	2042	1149.81	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2043	2964.63	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2044	5023.82	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2045	7705.14	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2046	12091.6	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2047	31336.9	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2048	53981.8	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2049	78716.7	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2050	106486	0	POINT(-121.0833039 38.92777623)	Year
04222 | Augusta-Richmond County, GA--SC	2037	34346.8	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2038	92110.6	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2039	189480	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2040	313573	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2041	493640	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2042	749145	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2043	1003080	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2044	1322190	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2045	1714610	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2046	2185490	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2047	2739900	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2048	3378560	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2049	4094540	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2050	4881520	0	POINT(-81.99597506 33.4882414)	Year
04384 | Austin, TX	2028	50072	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2029	123202	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2030	239441	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2031	373607	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2032	563136	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2033	830170	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2034	1104350	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2035	1475380	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2036	1973750	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2037	2629380	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2038	3500530	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2039	4655300	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2040	6174990	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2041	8157530	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2042	10722700	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2043	13998800	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2044	18119700	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2045	23178300	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2046	29255800	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2047	36364200	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2048	44460700	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2049	53400000	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2050	62986100	0	POINT(-97.76188926 30.35966843)	Year
04549 | Avondale--Goodyear, AZ	2028	4629.41	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2029	11390.7	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2030	22137.6	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2031	34541.9	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2032	52064.9	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2033	76753.5	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2034	102103	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2035	136406	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2036	182483	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2037	243099	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2038	323642	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2039	430407	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2040	570909	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2041	754206	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2042	991372	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2043	1294260	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2044	1675260	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2045	2142950	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2046	2704850	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2047	3362060	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2048	4110620	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2049	4937110	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2050	5823390	0	POINT(-112.3987515 33.47237617)	Year
04681 | Bakersfield, CA	2021	4189.79	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2022	11100.3	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2023	19691.2	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2024	32677.2	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2025	57571.4	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2026	184436	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2027	363539	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2028	594881	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2029	898377	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2030	1274650	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2031	1746250	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2032	2341600	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2033	3077070	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2034	3969170	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2035	5034040	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2036	6271200	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2037	7677080	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2038	9243060	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2039	10960200	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2040	12813900	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2041	14791400	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2042	16871700	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2043	19028500	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2044	21227100	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2045	23424500	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2046	25575300	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2047	27641100	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2048	29593200	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2049	31402400	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2050	33055200	0	POINT(-119.0306803 35.36128658)	Year
04843 | Baltimore, MD	2020	9915.13	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2021	33773.5	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2022	74980.5	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2023	172234	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2024	308194	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2025	512243	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2026	780132	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2027	1112230	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2028	1547430	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2029	2105660	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2030	2842850	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2031	3816270	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2032	5085120	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2033	6742540	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2034	8922210	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2035	11728800	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2036	15304800	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2037	19816800	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2038	25382900	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2039	32091800	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2040	39944700	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2041	48860000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2042	58670200	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2043	69116900	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2044	79885400	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2045	90643700	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2046	101079000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2047	110923000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2048	119987000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2049	128106000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2050	135198000	0	POINT(-76.64679705 39.2330649)	Year
04951 | Bangor, ME	2042	3789.64	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2043	10332.3	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2044	20919	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2045	37220	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2046	62159.4	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2047	94492.1	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2048	130267	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2049	167007	0	POINT(-68.74687475 44.83654443)	Year
04951 | Bangor, ME	2050	207027	0	POINT(-68.74687475 44.83654443)	Year
05167 | Barnstable Town, MA	2032	6868.98	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2033	20034.9	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2034	44125.1	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2035	86013.8	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2036	158405	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2037	264092	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2038	401955	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2039	560844	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2040	751002	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2041	975009	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2042	1237050	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2043	1539560	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2044	1881900	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2045	2267600	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2046	2698350	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2047	3175270	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2048	3701740	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2049	4283010	0	POINT(-70.3851915 41.70168243)	Year
05167 | Barnstable Town, MA	2050	4917500	0	POINT(-70.3851915 41.70168243)	Year
05329 | Bartlesville, OK	2049	4831.87	0	POINT(-95.95456103 36.74633716)	Year
05329 | Bartlesville, OK	2050	11803.6	0	POINT(-95.95456103 36.74633716)	Year
05680 | Baton Rouge, LA	2037	45089.6	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2038	120921	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2039	248745	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2040	411651	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2041	648039	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2042	983460	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2043	1316820	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2044	1735740	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2045	2250900	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2046	2869060	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2047	3596870	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2048	4435290	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2049	5375220	0	POINT(-91.03723493 30.42364052)	Year
05680 | Baton Rouge, LA	2050	6408350	0	POINT(-91.03723493 30.42364052)	Year
05707 | Battle Creek, MI	2047	19381.6	0	POINT(-85.19949557 42.31450341)	Year
05707 | Battle Creek, MI	2048	48411.3	0	POINT(-85.19949557 42.31450341)	Year
05707 | Battle Creek, MI	2049	91123.2	0	POINT(-85.19949557 42.31450341)	Year
05707 | Battle Creek, MI	2050	137871	0	POINT(-85.19949557 42.31450341)	Year
05869 | Bay City, MI	2047	15493.1	0	POINT(-83.88864532 43.60764359)	Year
05869 | Bay City, MI	2048	38698.7	0	POINT(-83.88864532 43.60764359)	Year
05869 | Bay City, MI	2049	72841.3	0	POINT(-83.88864532 43.60764359)	Year
05869 | Bay City, MI	2050	110210	0	POINT(-83.88864532 43.60764359)	Year
06058 | Beaumont, TX	2042	15427.6	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2043	40552.2	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2044	81117.1	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2045	129907	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2046	196087	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2047	283061	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2048	357534	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2049	441259	0	POINT(-94.12682864 30.11831127)	Year
06058 | Beaumont, TX	2050	533333	0	POINT(-94.12682864 30.11831127)	Year
06139 | Beckley, WV	2046	16813.8	0	POINT(-81.17122068 37.82207373)	Year
06139 | Beckley, WV	2047	42468.1	0	POINT(-81.17122068 37.82207373)	Year
06139 | Beckley, WV	2048	80984.9	0	POINT(-81.17122068 37.82207373)	Year
06139 | Beckley, WV	2049	123909	0	POINT(-81.17122068 37.82207373)	Year
